Page Path,cq:robotsTags,Published Status,Replication Action,Last Replicated,Last Replicated By,lang masters path,edsPagePath
/content/abbvie-com2/dk/da/error/404,noindex,Published,Activate,Mon Sep 29 2025 08:08:55 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/da/error/404,/content/abbvie-nextgen-eds/corporate/abbvie-com/dk/da/error/404
/content/abbvie-com2/dk/da/error/500,noindex,Published,Activate,Mon Sep 29 2025 08:08:55 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/da/error/500,/content/abbvie-nextgen-eds/corporate/abbvie-com/dk/da/error/500
/content/abbvie-com2/es/es/ciencia/innovacion/innovating-for-patients,noindex,Unpublished,Deactivate,Wed Jun 25 2025 09:43:39 GMT-0400,PREVIEW,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/es/ciencia/innovacion/innovating-for-patients,/content/abbvie-nextgen-eds/corporate/abbvie-com/es/es/ciencia/innovacion/innovating-for-patients
/content/abbvie-com2/es/es/error,noindex,Published,Activate,Mon Sep 29 2025 06:05:40 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/es/error,/content/abbvie-nextgen-eds/corporate/abbvie-com/es/es/error
/content/abbvie-com2/es/es/error/403,noindex,Published,Activate,Mon Sep 29 2025 06:05:18 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/es/error/403,/content/abbvie-nextgen-eds/corporate/abbvie-com/es/es/error/403
/content/abbvie-com2/es/es/error/404,noindex,Published,Activate,Mon Sep 29 2025 06:05:18 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/es/error/404,/content/abbvie-nextgen-eds/corporate/abbvie-com/es/es/error/404
/content/abbvie-com2/es/es/error/500,noindex,Published,Activate,Mon Sep 29 2025 06:05:18 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/es/error/500,/content/abbvie-nextgen-eds/corporate/abbvie-com/es/es/error/500
/content/abbvie-com2/fi/fi/error,noindex,Published,Activate,Mon Sep 29 2025 07:42:51 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/fi/error,/content/abbvie-nextgen-eds/corporate/abbvie-com/fi/fi/error
/content/abbvie-com2/fi/fi/error/403,noindex,Published,Activate,Mon Sep 29 2025 07:42:43 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/fi/error/403,/content/abbvie-nextgen-eds/corporate/abbvie-com/fi/fi/error/403
/content/abbvie-com2/fi/fi/error/404,noindex,Published,Activate,Mon Sep 29 2025 07:42:43 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/fi/error/404,/content/abbvie-nextgen-eds/corporate/abbvie-com/fi/fi/error/404
/content/abbvie-com2/fi/fi/error/500,noindex,Published,Activate,Mon Sep 29 2025 07:42:43 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/fi/error/500,/content/abbvie-nextgen-eds/corporate/abbvie-com/fi/fi/error/500
/content/abbvie-com2/fr/fr/contactez-nous/failure,noindex,Published,Activate,Mon Sep 29 2025 06:12:08 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/fr/contactez-nous/failure,/content/abbvie-nextgen-eds/corporate/abbvie-com/fr/fr/contactez-nous/failure
/content/abbvie-com2/fr/fr/contactez-nous/thank-you,noindex,Published,Activate,Mon Sep 29 2025 06:12:08 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/fr/contactez-nous/thank-you,/content/abbvie-nextgen-eds/corporate/abbvie-com/fr/fr/contactez-nous/thank-you
/content/abbvie-com2/fr/fr/error,noindex,Published,Activate,Mon Sep 29 2025 06:11:56 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/fr/error,/content/abbvie-nextgen-eds/corporate/abbvie-com/fr/fr/error
/content/abbvie-com2/fr/fr/error/403,noindex,Published,Activate,Mon Sep 29 2025 06:11:49 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/fr/error/403,/content/abbvie-nextgen-eds/corporate/abbvie-com/fr/fr/error/403
/content/abbvie-com2/fr/fr/error/404,noindex,Published,Activate,Mon Sep 29 2025 06:11:49 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/fr/error/404,/content/abbvie-nextgen-eds/corporate/abbvie-com/fr/fr/error/404
/content/abbvie-com2/fr/fr/error/500,noindex,Published,Activate,Mon Sep 29 2025 06:11:49 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/fr/error/500,/content/abbvie-nextgen-eds/corporate/abbvie-com/fr/fr/error/500
/content/abbvie-com2/gr/el/contactus/failure,noindex,Published,Activate,Tue Jul 04 2023 10:05:33 GMT-0400,JADHASX13,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/el/contactus/failure,/content/abbvie-nextgen-eds/corporate/abbvie-com/gr/el/contactus/failure
/content/abbvie-com2/gr/el/contactus/thank-you,noindex,Published,Activate,Tue Jul 04 2023 10:02:08 GMT-0400,JADHASX13,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/el/contactus/thank-you,/content/abbvie-nextgen-eds/corporate/abbvie-com/gr/el/contactus/thank-you
/content/abbvie-com2/gr/el/error,noindex,Published,Activate,Mon Sep 29 2025 06:21:00 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/el/error,/content/abbvie-nextgen-eds/corporate/abbvie-com/gr/el/error
/content/abbvie-com2/gr/el/error/403,noindex,Published,Activate,Tue Jul 07 2026 09:54:52 GMT-0400,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/el/error/403,/content/abbvie-nextgen-eds/corporate/abbvie-com/gr/el/error/403
/content/abbvie-com2/gr/el/error/404,noindex,Published,Activate,Tue Jul 07 2026 09:54:52 GMT-0400,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/el/error/404,/content/abbvie-nextgen-eds/corporate/abbvie-com/gr/el/error/404
/content/abbvie-com2/gr/el/error/500,noindex,Published,Activate,Tue Jul 07 2026 09:54:52 GMT-0400,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/el/error/500,/content/abbvie-nextgen-eds/corporate/abbvie-com/gr/el/error/500
/content/abbvie-com2/il/he/error,noindex,Published,Activate,Wed Feb 18 2026 13:35:01 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/he/error,/content/abbvie-nextgen-eds/corporate/abbvie-com/il/he/error
/content/abbvie-com2/il/he/error/403,noindex,Published,Activate,Wed Feb 18 2026 13:37:49 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/he/error/403,/content/abbvie-nextgen-eds/corporate/abbvie-com/il/he/error/403
/content/abbvie-com2/il/he/error/404,noindex,Published,Activate,Wed Feb 18 2026 13:37:49 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/he/error/404,/content/abbvie-nextgen-eds/corporate/abbvie-com/il/he/error/404
/content/abbvie-com2/il/he/error/500,noindex,Published,Activate,Wed Feb 18 2026 13:37:49 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/he/error/500,/content/abbvie-nextgen-eds/corporate/abbvie-com/il/he/error/500
/content/abbvie-com2/il/he/stories,noindex,Unpublished,Deactivate,Sun Feb 08 2026 02:17:34 GMT-0500,PREVIEW,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/he/stories,/content/abbvie-nextgen-eds/corporate/abbvie-com/il/he/stories
/content/abbvie-com2/il/he/stories/Psoriasis_advanced_treatment_options,noindex,Unpublished,Deactivate,Sun Feb 08 2026 02:17:34 GMT-0500,admin,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/he/stories/Psoriasis_advanced_treatment_options,/content/abbvie-nextgen-eds/corporate/abbvie-com/il/he/stories/Psoriasis_advanced_treatment_options
/content/abbvie-com2/il/he/testing/ibd-tool,noindex,Published,Activate,Sun Apr 26 2026 20:33:01 GMT-0400,PREVIEW,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/he/testing/ibd-tool,/content/abbvie-nextgen-eds/corporate/abbvie-com/il/he/testing/ibd-tool
/content/abbvie-com2/in/en/error,noindex,Published,Activate,Mon Sep 29 2025 07:32:14 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/in/en/error
/content/abbvie-com2/in/en/error/403,noindex,Published,Activate,Mon Sep 29 2025 07:31:45 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/in/en/error/403
/content/abbvie-com2/in/en/error/404,noindex,Published,Activate,Mon Sep 29 2025 07:31:45 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/in/en/error/404
/content/abbvie-com2/in/en/error/500,noindex,Published,Activate,Mon Sep 29 2025 07:31:45 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/in/en/error/500
/content/abbvie-com2/in/en/secure-page-test,noindex,Unpublished,Deactivate,Fri Apr 17 2026 14:09:34 GMT-0400,SHARMRX18,,/content/abbvie-nextgen-eds/corporate/abbvie-com/in/en/secure-page-test
/content/abbvie-com2/it/it/error,noindex,Published,Activate,Wed Mar 18 2026 16:22:09 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/it/error,/content/abbvie-nextgen-eds/corporate/abbvie-com/it/it/error
/content/abbvie-com2/it/it/error/403,noindex,Published,Activate,Wed Mar 18 2026 16:27:49 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/it/error/403,/content/abbvie-nextgen-eds/corporate/abbvie-com/it/it/error/403
/content/abbvie-com2/it/it/error/404,noindex,Published,Activate,Wed Mar 18 2026 16:27:49 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/it/error/404,/content/abbvie-nextgen-eds/corporate/abbvie-com/it/it/error/404
/content/abbvie-com2/it/it/error/500,noindex,Published,Activate,Wed Mar 18 2026 16:27:49 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/it/error/500,/content/abbvie-nextgen-eds/corporate/abbvie-com/it/it/error/500
/content/abbvie-com2/jp/ja/error,noindex,Published,Activate,Mon Sep 29 2025 05:38:04 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/ja/error,/content/abbvie-nextgen-eds/corporate/abbvie-com/jp/ja/error
/content/abbvie-com2/jp/ja/error/403,noindex,Published,Activate,Mon Aug 31 2026 10:16:43 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/ja/error/403,/content/abbvie-nextgen-eds/corporate/abbvie-com/jp/ja/error/403
/content/abbvie-com2/jp/ja/error/404,noindex,Published,Activate,Mon Aug 31 2026 10:16:50 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/ja/error/404,/content/abbvie-nextgen-eds/corporate/abbvie-com/jp/ja/error/404
/content/abbvie-com2/jp/ja/error/500,noindex,Published,Activate,Mon Aug 31 2026 10:16:47 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/ja/error/500,/content/abbvie-nextgen-eds/corporate/abbvie-com/jp/ja/error/500
/content/abbvie-com2/kr/ko/latest-earnings,noindex,Unpublished,Deactivate,Fri Mar 20 2026 10:03:07 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/ko/latest-earnings,/content/abbvie-nextgen-eds/corporate/abbvie-com/kr/ko/latest-earnings
/content/abbvie-com2/mx/es/error,noindex,Published,Activate,Mon Sep 29 2025 06:52:41 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/mx/es/error
/content/abbvie-com2/mx/es/error/403,noindex,Published,Activate,Mon Sep 29 2025 06:52:28 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/mx/es/error/403
/content/abbvie-com2/mx/es/error/404,noindex,Published,Activate,Mon Sep 29 2025 06:52:28 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/mx/es/error/404
/content/abbvie-com2/mx/es/error/500,noindex,Published,Activate,Mon Sep 29 2025 06:52:28 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/mx/es/error/500
/content/abbvie-com2/nl/nl/error,noindex,Published,Activate,Wed Mar 25 2026 09:23:16 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/nl/error,/content/abbvie-nextgen-eds/corporate/abbvie-com/nl/nl/error
/content/abbvie-com2/nl/nl/error/403,noindex,Never Published,,,,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/nl/error/403,/content/abbvie-nextgen-eds/corporate/abbvie-com/nl/nl/error/403
/content/abbvie-com2/nl/nl/error/404,noindex,Published,Activate,Mon Sep 29 2025 07:15:02 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/nl/error/404,/content/abbvie-nextgen-eds/corporate/abbvie-com/nl/nl/error/404
/content/abbvie-com2/nl/nl/error/500,noindex,Never Published,,,,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/nl/error/500,/content/abbvie-nextgen-eds/corporate/abbvie-com/nl/nl/error/500
/content/abbvie-com2/nl/nl/nieuws/rechtszaak-tegen-abbvie-niet-ontvankelijk-verklaard,noindex,Published,Activate,Wed Mar 25 2026 09:27:01 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/nl/nieuws/rechtszaak-tegen-abbvie-niet-ontvankelijk-verklaard,/content/abbvie-nextgen-eds/corporate/abbvie-com/nl/nl/nieuws/rechtszaak-tegen-abbvie-niet-ontvankelijk-verklaard
/content/abbvie-com2/nl/nl/nieuws/verhalen/how-abbvies-integrated-operations-help-prevent-drug-shortages,noindex|nofollow|nosnippet,Published,Activate,Wed Mar 25 2026 09:27:36 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/nl/nieuws/verhalen/how-abbvies-integrated-operations-help-prevent-drug-shortages,/content/abbvie-nextgen-eds/corporate/abbvie-com/nl/nl/nieuws/verhalen/how-abbvies-integrated-operations-help-prevent-drug-shortages
/content/abbvie-com2/no/no/error,noindex,Published,Activate,Mon Sep 29 2025 07:08:12 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/no/error,/content/abbvie-nextgen-eds/corporate/abbvie-com/no/no/error
/content/abbvie-com2/no/no/error/403,noindex,Published,Activate,Mon Sep 29 2025 07:07:59 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/no/error/403,/content/abbvie-nextgen-eds/corporate/abbvie-com/no/no/error/403
/content/abbvie-com2/no/no/error/404,noindex,Published,Activate,Mon Sep 29 2025 07:07:59 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/no/error/404,/content/abbvie-nextgen-eds/corporate/abbvie-com/no/no/error/404
/content/abbvie-com2/no/no/error/500,noindex,Published,Activate,Mon Sep 29 2025 07:07:59 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/no/error/500,/content/abbvie-nextgen-eds/corporate/abbvie-com/no/no/error/500
/content/abbvie-com2/pr/es/contactus/failure,noindex,Unpublished,Deactivate,Tue Aug 04 2026 12:13:14 GMT-0400,SHARMRX18,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pr/es/contactus/failure
/content/abbvie-com2/pr/es/contactus/thank-you,noindex,Unpublished,Deactivate,Tue Aug 04 2026 12:13:14 GMT-0400,SHARMRX18,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pr/es/contactus/thank-you
/content/abbvie-com2/pr/es/error,noindex,Published,Activate,Mon Sep 29 2025 07:23:05 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pr/es/error
/content/abbvie-com2/pr/es/error/403,noindex,Published,Activate,Mon Sep 29 2025 07:22:57 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pr/es/error/403
/content/abbvie-com2/pr/es/error/404,noindex,Published,Activate,Mon Sep 29 2025 07:22:57 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pr/es/error/404
/content/abbvie-com2/pr/es/error/500,noindex,Published,Activate,Mon Sep 29 2025 07:22:57 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pr/es/error/500
/content/abbvie-com2/pr/es/who-we-are/abbvie-in-puerto-rico/our-stories/padres-trabajadores-de-abbvie-2024,noindex,Never Published,,,,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pr/es/who-we-are/abbvie-in-puerto-rico/our-stories/padres-trabajadores-de-abbvie-2024
/content/abbvie-com2/pr/es/who-we-are/abbvie-in-puerto-rico/our-stories/tener-mejor-acceso-a-medicamentos,nofollow,Never Published,,,,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pr/es/who-we-are/abbvie-in-puerto-rico/our-stories/tener-mejor-acceso-a-medicamentos
/content/abbvie-com2/pr/es/who-we-are/our-stories/padres-trabajadores-de-abbvie-2024,noindex,Published,Activate,Wed Jul 09 2025 16:05:57 GMT-0400,bryanjx9,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pr/es/who-we-are/our-stories/padres-trabajadores-de-abbvie-2024
/content/abbvie-com2/pr/es/who-we-are/our-stories/tener-mejor-acceso-a-medicamentos,nofollow,Published,Activate,Wed Jul 09 2025 16:05:57 GMT-0400,bryanjx9,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pr/es/who-we-are/our-stories/tener-mejor-acceso-a-medicamentos
/content/abbvie-com2/pt/pt/contactus/failure,noindex,Published,Activate,Thu Jul 20 2023 14:11:04 GMT-0400,MOHAMMX6,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pt/pt/contactus/failure
/content/abbvie-com2/pt/pt/contactus/thank-you,noindex,Published,Activate,Thu Jul 20 2023 14:10:09 GMT-0400,MOHAMMX6,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pt/pt/contactus/thank-you
/content/abbvie-com2/pt/pt/error,noindex,Published,Activate,Mon Sep 29 2025 06:46:21 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pt/pt/error
/content/abbvie-com2/pt/pt/error/403,noindex,Published,Activate,Mon Sep 29 2025 06:46:13 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pt/pt/error/403
/content/abbvie-com2/pt/pt/error/404,noindex,Published,Activate,Mon Sep 29 2025 06:46:13 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pt/pt/error/404
/content/abbvie-com2/pt/pt/error/500,noindex,Published,Activate,Mon Sep 29 2025 06:46:13 GMT-0400,feerosx,,/content/abbvie-nextgen-eds/corporate/abbvie-com/pt/pt/error/500
/content/abbvie-com2/se/sv/error,noindex,Published,Activate,Fri Jan 30 2026 12:55:06 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/sv/error,/content/abbvie-nextgen-eds/corporate/abbvie-com/se/sv/error
/content/abbvie-com2/se/sv/error/403,noindex,Published,Activate,Fri Jan 30 2026 12:55:06 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/sv/error/403,/content/abbvie-nextgen-eds/corporate/abbvie-com/se/sv/error/403
/content/abbvie-com2/se/sv/error/404,noindex,Published,Activate,Fri Jan 30 2026 12:55:06 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/sv/error/404,/content/abbvie-nextgen-eds/corporate/abbvie-com/se/sv/error/404
/content/abbvie-com2/se/sv/error/500,noindex,Published,Activate,Fri Jan 30 2026 12:55:06 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/sv/error/500,/content/abbvie-nextgen-eds/corporate/abbvie-com/se/sv/error/500
/content/abbvie-com2/tr/tr/contactus/failure,noindex,Published,Activate,Wed May 07 2025 13:09:48 GMT-0400,PREVIEW,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/contactus/failure,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/contactus/failure
/content/abbvie-com2/tr/tr/contactus/thank-you,noindex,Published,Activate,Wed May 07 2025 13:09:48 GMT-0400,PREVIEW,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/contactus/thank-you,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/contactus/thank-you
/content/abbvie-com2/tr/tr/error,noindex,Published,Activate,Wed Oct 29 2025 15:53:41 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/error,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/error
/content/abbvie-com2/tr/tr/error/403,noindex,Published,Activate,Wed Oct 29 2025 15:53:23 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/error/403,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/error/403
/content/abbvie-com2/tr/tr/error/404,noindex,Published,Activate,Wed Oct 29 2025 15:53:23 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/error/404,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/error/404
/content/abbvie-com2/tr/tr/error/500,noindex,Published,Activate,Wed Oct 29 2025 15:53:23 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/error/500,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/error/500
/content/abbvie-com2/tr/tr/information-society-services,noindex,Published,Activate,Wed Oct 29 2025 15:51:32 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/information-society-services,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/information-society-services
/content/abbvie-com2/tr/tr/press-release/abbvie-turkiye-de-genel-mudur-degisimi,noindex,Published,Activate,Wed Oct 29 2025 16:05:52 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/press-release/abbvie-turkiye-de-genel-mudur-degisimi,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/press-release/abbvie-turkiye-de-genel-mudur-degisimi
/content/abbvie-com2/tr/tr/press-release/abbvie-turkiyenin-en-iyi-isvereni-secildi2021,noindex,Published,Activate,Wed Oct 29 2025 16:05:52 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/press-release/abbvie-turkiyenin-en-iyi-isvereni-secildi2021,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/press-release/abbvie-turkiyenin-en-iyi-isvereni-secildi2021
/content/abbvie-com2/tr/tr/press-release/abbvie-turkiyenin-en-iyi-isvereni-secildi2022,noindex,Published,Activate,Wed Oct 29 2025 16:05:52 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/press-release/abbvie-turkiyenin-en-iyi-isvereni-secildi2022,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/press-release/abbvie-turkiyenin-en-iyi-isvereni-secildi2022
/content/abbvie-com2/tr/tr/science/products/abbvie_bel_cantasi_cadd_pompa_icin,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/abbvie_bel_cantasi_cadd_pompa_icin,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/abbvie_bel_cantasi_cadd_pompa_icin
/content/abbvie-com2/tr/tr/science/products/Abbvie_J_022021,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Abbvie_J_022021,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Abbvie_J_022021
/content/abbvie-com2/tr/tr/science/products/AbbVie_NJ_Stileli_Nazo_Jejunal,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/AbbVie_NJ_Stileli_Nazo_Jejunal,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/AbbVie_NJ_Stileli_Nazo_Jejunal
/content/abbvie-com2/tr/tr/science/products/Abbvie_PEG_15_20_FR_082020,noindex,Published,Activate,Mon May 11 2026 08:32:23 GMT-0400,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Abbvie_PEG_15_20_FR_082020,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Abbvie_PEG_15_20_FR_082020
/content/abbvie-com2/tr/tr/science/products/Acuvail,noindex,Published,Activate,Tue Dec 16 2025 11:59:31 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Acuvail,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Acuvail
/content/abbvie-com2/tr/tr/science/products/Alphagan_p,noindex,Published,Activate,Tue Dec 16 2025 14:18:38 GMT-0500,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/Alphagan_p,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/Alphagan_p
/content/abbvie-com2/tr/tr/science/products/aquipta-10-mg-kt,noindex,Published,Activate,Fri Apr 17 2026 09:31:02 GMT-0400,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/aquipta-10-mg-kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/aquipta-10-mg-kt
/content/abbvie-com2/tr/tr/science/products/aquipta-10-mg-kub,noindex,Published,Activate,Thu Apr 16 2026 10:43:50 GMT-0400,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/aquipta-10-mg-kub,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/aquipta-10-mg-kub
/content/abbvie-com2/tr/tr/science/products/aquipta-60-mg-kt,noindex,Published,Activate,Fri Apr 17 2026 09:30:43 GMT-0400,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/aquipta-60-mg-kt,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/aquipta-60-mg-kt
/content/abbvie-com2/tr/tr/science/products/aquipta-60-mg-kub,noindex,Published,Activate,Mon Apr 27 2026 10:58:33 GMT-0400,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/aquipta-60-mg-kub,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/aquipta-60-mg-kub
/content/abbvie-com2/tr/tr/science/products/botox_100U,noindex,Published,Activate,Tue Aug 18 2026 09:11:20 GMT-0400,VALENSX5,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/tr/science/products/botox_100U,/content/abbvie-nextgen-eds/corporate/abbvie-com/tr/tr/science/products/botox_100U
